ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,AdressePLZ,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,id_2,adr_inter,adresse_2,adrzus_int,behindertenparkplatz,bemerkung,ccmail,da,datum,datum_cms,dep,editor,erforderlichedokumente,fax,hausnummer,hindernisfreiheit,infrastruktur,isbetriebsferien_gebaeude,isbetriebsferien_schalter,kategorie,mail,name,namenzus,objectid,oeffnungszeiten_gebaeude_di,oeffnungszeiten_gebaeude_do,oeffnungszeiten_gebaeude_fr,oeffnungszeiten_gebaeude_mi,oeffnungszeiten_gebaeude_mo,oeffnungszeiten_gebaeude_sa,oeffnungszeiten_gebaeude_so,oeffnungszeiten_schalter_di,oeffnungszeiten_schalter_do,oeffnungszeiten_schalter_fr,oeffnungszeiten_schalter_mi,oeffnungszeiten_schalter_mo,oeffnungszeiten_schalter_sa,oeffnungszeiten_schalter_so,ort,plz_2,poi_id,postadresse,publish_internet,strasse,suchen,tel,tel2,www,zahlungsmittel_internet,zahlungsmittel_schalter,zahlungsmittel_telefon,zvv_label,zvv_link,einheit,schulkreis,n,distance,feature_x,feature_y,nearest_x,nearest_y
"254","5","103","4520","8004",Kanonengasse,"Kanonengasse, 8004",Zurich,Zurich,Switzerland,"0","4533225","Kanonengasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3778081,8.5298407","23",,Kernstrasse 45,,,,,Schulamt,"201808151604",,Schul- und Sportdepartement (SSD),ssdbkuwj,,+41 43 322 25 71,"45",,,,,Volksschule,,Kern,,67,,,,,,,,,,,,,,,Zürich,"8004",vo260,,"1",Kernstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 21 00,,https://www.stadt-zuerich.ch/schulen/de/aussersihl.html,,,,"Zürich, Helvetiaplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.377403978323926&tolon=8.525134392721077&toname=Zürich%2C+Kernstrasse+45,Aussersihl,Limmattal,"1",0.00472362618120256,8.5298407,47.3778081,8.52513439270441,47.3774039763318
"255","5","151","3300","8038",Albisstrasse 161,"Albisstrasse 161, 8038",Zurich,Zurich,Switzerland,"0","110593332","161, Albisstrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8038, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.333378350000004,8.530255681031283","40",,Erligatterweg 33,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,,"33",,,,,Volksschule,,Neubühl,,204,,,,,,,,,,,,,,,Zürich,"8038",vo283,,"1",Erligatterweg,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 19 10,,https://www.stadt-zuerich.ch/schulen/de/neubuehl.html,,,,"Zürich, Neubühl",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.33331667951965&tolon=8.532565636873198&toname=Zürich%2C+Erligatterweg+33,Neubühl,Uto,"1",0.00231077896142173,8.53025568103128,47.33337835,8.53256563685643,47.333316677523
"256","5.5","150","4680","8050",Max Bill Platz 9,"Max Bill Platz 9, 8050",Zurich,Zurich,Switzerland,"0","310238488","Thatsuits, 9, Max-Bill-Platz, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",shop,tailor,"47.41417,8.5394484","102",,Margrit-Rainer-Strasse 5,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 07 11,"5",,,,,Volksschule,,Im Birch,,266,,,,,,,,,,,,,,,Zürich,"8050",vo250,,"1",Margrit-Rainer-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 07 10,,https://www.stadt-zuerich.ch/schulen/de/imbirch.html,,,,"Zürich, Neunbrunnen",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.415642620394706&tolon=8.54018228760786&toname=Zürich%2C+Margrit-Rainer-Strasse+5,Im Birch,Glattal,"1",0.00164535587850355,8.5394484,47.41417,8.54018228759095,47.4156426184064
"258","5.5","140","5260","8041",Spindelstrasse 7,"Spindelstrasse 7, 8041",Zurich,Zurich,Switzerland,"0","152035705","Spindelstrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8038, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3394016,8.5181717","97",,Maneggstrasse 51,,,,,Schulamt,"202302231213",,Schul- und Sportdepartement (SSD),ssdiha,,,"51",,,,,Volksschule,,Allmend,,261,,,,,,,,,,,,,,,Zürich,"8041",vo034,,"1",Maneggstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 35 50,,https://www.stadt-zuerich.ch/schulen/de/allmend.html,,,,"Zürich, Manegg",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.34063800062959&tolon=8.520171219235515&toname=Zürich%2C+Maneggstrasse+51,Allmend,Uto,"1",0.00235090592929003,8.5181717,47.3394016,8.52017121921894,47.3406379986337
"259","5.5","152","7110","8004",Ankerstrasse 114,"Ankerstrasse 114, 8004",Zurich,Zurich,Switzerland,"0","914703070","114, Ankerstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3762772,8.5280816","23",,Kernstrasse 45,,,,,Schulamt,"201808151604",,Schul- und Sportdepartement (SSD),ssdbkuwj,,+41 43 322 25 71,"45",,,,,Volksschule,,Kern,,67,,,,,,,,,,,,,,,Zürich,"8004",vo260,,"1",Kernstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 21 00,,https://www.stadt-zuerich.ch/schulen/de/aussersihl.html,,,,"Zürich, Helvetiaplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.377403978323926&tolon=8.525134392721077&toname=Zürich%2C+Kernstrasse+45,Aussersihl,Limmattal,"1",0.00315525842760997,8.5280816,47.3762772,8.52513439270441,47.3774039763318
"260","5.5","135","4230","8046",In Boeden 132,"In Boeden 132, 8046",Zurich,Zurich,Switzerland,"0","41952978","132, In Böden, Affoltern, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8046, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.418467050000004,8.51067985815935","114",,Riedenhaldenstrasse 212,,,,,Schulamt,"202201201541",,Schul- und Sportdepartement (SSD),ssdbn7qj,,,"212",,,,,Volksschule,,Riedenhalden,,278,,,,,,,,,,,,,,,Zürich,"8046",vo289,,"1",Riedenhaldenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 26 16,Sek. +41 44 413 26 20,https://www.stadt-zuerich.ch/schulen/de/riedenhalden.html,,,,"Zürich, Einfangstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.4187612720366&tolon=8.511622513820408&toname=Zürich%2C+Riedenhaldenstrasse+212,Riedenhalden,Glattal,"1",0.000987504481652649,8.51067985815935,47.41846705,8.51162251380394,47.4187612700486
"261","5.5","103","4570","8004",Rolandstrasse 3,"Rolandstrasse 3, 8004",Zurich,Zurich,Switzerland,"0","1235083642","3, Rolandstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3788426,8.526947","69",,Hohlstrasse 68,,,,,Schulamt,"201808280842",,Schul- und Sportdepartement (SSD),ssdbnzga,,,"68",,,,,Volksschule,,Kunst- & Sportschule Zürich,,233,,,,,,,,,,,,,,,Zürich,"8004",vo018,,"1",Hohlstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",,,https://www.stadt-zuerich.ch/schulen/de/kus.html,,,,"Zürich, Bäckeranlage",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37819517772814&tolon=8.52487054363257&toname=Zürich%2C+Hohlstrasse+68,Kunst- & Sportschule Zürich,Limmattal,"1",0.00217504696330284,8.526947,47.3788426,8.52487054361591,47.3781951757361
"262","5.5","136","5060","8045",Haldenstrasse 14,"Haldenstrasse 14, 8045",Zurich,Zurich,Switzerland,"0","24614496","14, Haldenstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.36336925,8.518123633733246","57",,Haldenstrasse 70,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 32 12,"70",,,,,Volksschule,,Rebhügel,,221,,,,,,,,,,,,,,,Zürich,"8045",vo288,,"1",Haldenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 32 10,,https://www.stadt-zuerich.ch/schulen/de/rebhuegel.html,,,,"Zürich, Binz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36535938681976&tolon=8.516724937149837&toname=Zürich%2C+Haldenstrasse+70,Rebhügel,Uto,"1",0.00243248613683853,8.51812363373325,47.36336925,8.5167249371333,47.3653593848264
"263","5.5","121","5640","8032",Kreuzstrasse 78,"Kreuzstrasse 78, 8032",Zurich,Zurich,Switzerland,"0","167736474","78, Kreuzstrasse, Hottingen, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8032, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.365315249999995,8.553617397721917","105",,Mühlebachstrasse 71,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,,"71",,,,,Volksschule,,Mühlebach,Primarschule,269,,,,,,,,,,,,,,,Zürich,"8008",vo294,,"1",Mühlebachstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 15 00,,https://www.stadt-zuerich.ch/schulen/de/riesbach.html,,,,"Zürich, Feldeggstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.3626033915471&tolon=8.553754035673114&toname=Zürich%2C+Mühlebachstrasse+71,Riesbach,Zürichberg,"1",0.00271530053708428,8.55361739772192,47.36531525,8.55375403565602,47.3626033895534
"264","5.5","140","5310","8057",Kaeferholzstrasse 42,"Kaeferholzstrasse 42, 8057",Zurich,Zurich,Switzerland,"0","531300661","42, Käferholzstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4019184,8.531843385657393","80",,Weihersteig 7,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 06 01,"7",,,,,Volksschule,,Waidhalde,,244,,,,,,,,,,,,,,,Zürich,"8037",vo314,,"1",Weihersteig,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 06 00,,https://www.stadt-zuerich.ch/schulen/de/waidhalde.html,,,,"Zürich, Weihersteig",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.397030728773764&tolon=8.527085148196575&toname=Zürich%2C+Weihersteig+7,Waidhalde,Waidberg,"1",0.00682130290800182,8.53184338565739,47.4019184,8.52708514817988,47.3970307267836
"265","5.5","160","8400","8005",Limmatstrasse 260,"Limmatstrasse 260, 8005",Zurich,Zurich,Switzerland,"0","192153869","260, Limmatstrasse, Escher Wyss, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3891196,8.525807637096419","60",,Heinrichstrasse 143,,,,,Schulamt,"202209011621",,Schul- und Sportdepartement (SSD),ssdbnzga,,,"143",,,,,Volksschule,,Lokal Heinrich,,224,,,,,,,,,,,,,,,Zürich,"8003",vo039,,"1",Heinrichstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",,,https://www.stadt-zuerich.ch/schulen/de/kornhaus.html,,,,"Zürich, Quellenstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.38670168058235&tolon=8.526315918252129&toname=Zürich%2C+Heinrichstrasse+143,Kornhaus,Limmattal,"1",0.00247076782716677,8.52580763709642,47.3891196,8.52631591823544,47.3867016785911
"266","5.5","138","5650","8048",Eugen-Huber-strasse 113,"Eugen-Huber-strasse 113, 8048",Zurich,Zurich,Switzerland,"0","318058966","113, Eugen-Huber-Strasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3871702,8.47548810019084","42",,Eugen-Huber-Strasse 145,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 30 21,"145",,,,,Volksschule,,Loogarten,,206,,,,,,,,,,,,,,,Zürich,"8048",vo275,,"1",Eugen-Huber-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 30 20,,https://www.stadt-zuerich.ch/schulen/de/loogarten.html,,,,"Zürich, Salzweg",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.38811306023658&tolon=8.473196138530886&toname=Zürich%2C+Eugen-Huber-Strasse+145,Loogarten,Letzi,"1",0.00247831999437457,8.47548810019084,47.3871702,8.47319613851502,47.3881130582455
"267","5.5","111","3000","8046",Zelgwiesenstrasse 23,"Zelgwiesenstrasse 23, 8046",Zurich,Zurich,Switzerland,"0","1608800460","23, Zelgwiesenstrasse, Affoltern, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8046, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4130348,8.5274115","92",,Maienstrasse 9,,,,,Schulamt,"202208311316",,Schul- und Sportdepartement (SSD),ssdbr9s9,,,"9",,,,,Volksschule,,Kügeliloo,,256,,,,,,,,,,,,,,,Zürich,"8050",vo263,,"1",Maienstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 22 40,,https://www.stadt-zuerich.ch/schulen/de/kuegeliloo.html,,,,"Zürich, Neuaffoltern",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.41060387120132&tolon=8.528268399144164&toname=Zürich%2C+Maienstrasse+9,Kügeliloo,Glattal,"1",0.00257753770257878,8.5274115,47.4130348,8.52826839912744,47.4106038692125
"268","5.5","150","7460","8006",Pflugstrasse 18,"Pflugstrasse 18, 8006",Zurich,Zurich,Switzerland,"0","94799950","18, Pflugstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.39049725,8.538502982267136","81",,Weinbergstrasse 143,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 27 28,"143",,,,,Volksschule,,Weinberg,,245,,,,,,,,,,,,,,,Zürich,"8006",vo004,,"1",Weinbergstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 27 27,,https://www.stadt-zuerich.ch/schulen/de/weinberg.html,,,,"Zürich, Röslistrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.38927584652695&tolon=8.539976748503895&toname=Zürich%2C+Weinbergstrasse+143,Weinberg - Turner,Waidberg,"1",0.0019141102837551,8.53850298226714,47.39049725,8.539976748487,47.389275844536
"269","5.5","124","3310","8049",Kappenbuehlweg 5,"Kappenbuehlweg 5, 8049",Zurich,Zurich,Switzerland,"0","303185483","5, Kappenbühlweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40328015,8.498320603283329","46",,Ferdinand-Hodler-Strasse 23,,,"ZVV Kappenbühlweg wäre näher, verursacht aber unnötiges Umsteigen.
Man ist schneller zu Fuss.",,Schulamt,"202311141416",,Schul- und Sportdepartement (SSD),ssdiha,,+41 44 413 09 41,"23",,,,,Volksschule,,Vogtsrain,,210,,,,,,,,,,,,,,,Zürich,"8049",vo313,,"1",Ferdinand-Hodler-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 09 40,,https://www.stadt-zuerich.ch/schulen/de/vogtsrain.html,,,,"Zürich, Meierhofplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.4041227518289&tolon=8.499682555502847&toname=Zürich%2C+Ferdinand-Hodler-Strasse+23,Vogtsrain,Waidberg,"1",0.00160152686311515,8.49832060328333,47.40328015,8.49968255548656,47.4041227498394
"270","5.5","119","4740","8037",Bucheggstrasse 21,"Bucheggstrasse 21, 8037",Zurich,Zurich,Switzerland,"0","3782708243","21, Bucheggstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",amenity,parking_entrance,"47.3966472,8.5287738","80",,Weihersteig 7,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 06 01,"7",,,,,Volksschule,,Waidhalde,,244,,,,,,,,,,,,,,,Zürich,"8037",vo314,,"1",Weihersteig,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 06 00,,https://www.stadt-zuerich.ch/schulen/de/waidhalde.html,,,,"Zürich, Weihersteig",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.397030728773764&tolon=8.527085148196575&toname=Zürich%2C+Weihersteig+7,Waidhalde,Waidberg,"1",0.001731657519071,8.5287738,47.3966472,8.52708514817988,47.3970307267836
"271","5.5","190","9310","8006",Sonneggstrasse 45,"Sonneggstrasse 45, 8006",Zurich,Zurich,Switzerland,"0","45771883","45, Sonneggstrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.38064095,8.545727292364976","70",,Huttenstrasse 14,,,,,Schulamt,"202106240939",,Schul- und Sportdepartement (SSD),ssdbz0d7,,,"14",,,,,Volksschule,,Hutten,,234,,,,,,,,,,,,,,,Zürich,"8006",vo247,,"1",Huttenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 21 99,,https://www.stadt-zuerich.ch/schulen/de/hutten.html,,,,"Zürich, Winkelriedstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.3822999670776&tolon=8.54901112228755&toname=Zürich%2C+Huttenstrasse+14,Hutten,Waidberg,"1",0.00367911265171254,8.54572729236498,47.38064095,8.54901112227052,47.382299965086
"272","5.5","140","7160","8049",Wartauweg 19,"Wartauweg 19, 8049",Zurich,Zurich,Switzerland,"0","31362714","19, Wartauweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4030409,8.492145150877557","18",,Imbisbühlstrasse 79,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 01 91,"79",,,,,Volksschule,,Pünten,,62,,,,,,,,,,,,,,,Zürich,"8049",vo291,,"1",Imbisbühlstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 01 90,,https://www.stadt-zuerich.ch/schulen/de/riedhof.html,,,,"Zürich, Wartau",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.4044627065971&tolon=8.488835466315345&toname=Zürich%2C+Imbisbühlstrasse+79,Riedhof - Pünten,Waidberg,"1",0.00360215773536211,8.49214515087756,47.4030409,8.48883546629923,47.4044627046077
"273","5.5","136","5300","8045",Haldenstrasse 14,"Haldenstrasse 14, 8045",Zurich,Zurich,Switzerland,"0","24614496","14, Haldenstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.36336925,8.518123633733246","57",,Haldenstrasse 70,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 32 12,"70",,,,,Volksschule,,Rebhügel,,221,,,,,,,,,,,,,,,Zürich,"8045",vo288,,"1",Haldenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 32 10,,https://www.stadt-zuerich.ch/schulen/de/rebhuegel.html,,,,"Zürich, Binz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36535938681976&tolon=8.516724937149837&toname=Zürich%2C+Haldenstrasse+70,Rebhügel,Uto,"1",0.00243248613683853,8.51812363373325,47.36336925,8.5167249371333,47.3653593848264
"274","5.5","170","5440","8005",Turbinenstrasse 37,"Turbinenstrasse 37, 8005",Zurich,Zurich,Switzerland,"0","2163950368","37, Turbinenstrasse, Escher Wyss, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.386743,8.5146002","94",,Pfingstweidstrasse 61,,,,,Schulamt,"202301181015",,Schul- und Sportdepartement (SSD),ssdbnzga,,,"61",,,,,Volksschule,,Pfingstweid,,258,,,,,,,,,,,,,,,Zürich,"8005",vo019,,"1",Pfingstweidstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 34 00,,https://www.stadt-zuerich.ch/schulen/de/pfingstweid.html,,,,"Zürich, Technopark",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.389095431102696&tolon=8.513805924822364&toname=Zürich%2C+Pfingstweidstrasse+61,Pfingstweid,Limmattal,"1",0.00248290068459511,8.5146002,47.386743,8.51380592480587,47.3890954291117
"275","5.5","146","5600","8003",Wuhrstrasse 30,"Wuhrstrasse 30, 8003",Zurich,Zurich,Switzerland,"0","340671614","30, Wuhrstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.36794115,8.52075449956904","1",,Aegertenstrasse 29,,,,,Schulamt,"201901251041",,Schul- und Sportdepartement (SSD),ssdklv,,,"29",,,,,Volksschule,,Aegerten,,45,,,,,,,,,,,,,,,Zürich,"8003",vo200,,"1",Aegertenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 08 58,,https://www.stadt-zuerich.ch/schulen/de/aegerten.html,,,,"Zürich, Bahnhof Wiedikon",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36912244598671&tolon=8.5227185077607&toname=Zürich%2C+Aegertenstrasse+29,Aegerten,Uto,"1",0.00229189520074835,8.52075449956904,47.36794115,8.52271850774408,47.3691224439937
"276","5.5","127","5550","8032",Heuelsteig 7b,"Heuelsteig 7b, 8032",Zurich,Zurich,Switzerland,"0","1186774254","Heuelsteig, Hottingen, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8032, Schweiz/Suisse/Svizzera/Svizra",highway,footway,"47.3687994,8.5670451","15",,Ilgenstrasse 15,,,,,Schulamt,"201912031200",,Schul- und Sportdepartement (SSD),ssdkbe,,,"15",,,,,Volksschule,,Ilgen B,,59,,,,,,,,,,,,,,,Zürich,"8032",vo249,,"1",Ilgenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 01 10,,https://www.stadt-zuerich.ch/schulen/de/ilgen.html,,,,"Zürich, Römerhof",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36899141989717&tolon=8.560361684230157&toname=Zürich%2C+Ilgenstrasse+15,Ilgen,Zürichberg,"1",0.00668617360364151,8.5670451,47.3687994,8.56036168421296,47.3689914179042
"277","5.5","138","3300","8046",Kuegeliloostrasse 97,"Kuegeliloostrasse 97 , 8046",Zurich,Zurich,Switzerland,"0","42686506","97, Kügeliloostrasse, Affoltern, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8046, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4154658,8.53055775053673","92",,Maienstrasse 9,,,,,Schulamt,"202208311316",,Schul- und Sportdepartement (SSD),ssdbr9s9,,,"9",,,,,Volksschule,,Kügeliloo,,256,,,,,,,,,,,,,,,Zürich,"8050",vo263,,"1",Maienstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 22 40,,https://www.stadt-zuerich.ch/schulen/de/kuegeliloo.html,,,,"Zürich, Neuaffoltern",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.41060387120132&tolon=8.528268399144164&toname=Zürich%2C+Maienstrasse+9,Kügeliloo,Glattal,"1",0.00537396509642837,8.53055775053673,47.4154658,8.52826839912744,47.4106038692125
"278","5.5","143","4700","8048",Grimselstrasse 26,"Grimselstrasse 26, 8048",Zurich,Zurich,Switzerland,"0","1161130354","26, Grimselstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3856197,8.4885182946182","4",,Altstetterstrasse 171,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,,"171",,,,,Volksschule,,Altstetterstrasse,,48,,,,,,,,,,,,,,,Zürich,"8048",vo205,,"1",Altstetterstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 24 30,,https://www.stadt-zuerich.ch/schulen/de/altstetterstrasse.html,,,,"Zürich, Lindenplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.38595839111828&tolon=8.486398167513748&toname=Zürich%2C+Altstetterstrasse+171,Altstetterstrasse,Letzi,"1",0.00214700939260657,8.4885182946182,47.3856197,8.48639816749768,47.385958389127
"279","5.5","132","3730","8053",Carl-Spitteler-Strasse 21,"Carl-Spitteler-Strasse 21, 8053",Zurich,Zurich,Switzerland,"0","150162357","21, Carl-Spitteler-Strasse, Witikon, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8053, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3574735,8.588963490140895","59",,Heilighüsli 19,,,,,Schulamt,"202203071149",,Schul- und Sportdepartement (SSD),ssdkbe,,+41 44 413 13 01,"19",,,,,Volksschule,,Langmatt,Primarschule,223,,,,,,,,,,,,,,,Zürich,"8053",vo266,,"1",Heilighüsli,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 13 00,,https://www.stadt-zuerich.ch/schulen/de/langmatt.html,,,,"Zürich, Carl-Spitteler-Str.",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.35672686925815&tolon=8.586658013646595&toname=Zürich%2C+Heilighüsli+19,Langmatt,Zürichberg,"1",0.00242336179502202,8.58896349014089,47.3574735,8.58665801362899,47.3567268672639
"280","5.5","150","5700","8045",Ruedigerstrasse 4,"Ruedigerstrasse 4, 8045",Zurich,Zurich,Switzerland,"0","2207472573","4, Rüdigerstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3609701,8.5219151","57",,Haldenstrasse 70,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 32 12,"70",,,,,Volksschule,,Rebhügel,,221,,,,,,,,,,,,,,,Zürich,"8045",vo288,,"1",Haldenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 32 10,,https://www.stadt-zuerich.ch/schulen/de/rebhuegel.html,,,,"Zürich, Binz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36535938681976&tolon=8.516724937149837&toname=Zürich%2C+Haldenstrasse+70,Rebhügel,Uto,"1",0.00679732387561312,8.5219151,47.3609701,8.5167249371333,47.3653593848264
